GASVISION_FILEVERSION;3;4.50
VAL;7/16/2014 12:42:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:43:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:43:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:44:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:44:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:45:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:45:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:46:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:46:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:47:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:47:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:48:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:48:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:49:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:49:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:50:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:50:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:51:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:51:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:52:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:52:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:53:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:53:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:54:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:54:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:55:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:55:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:56:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:56:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:57:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:57:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:58:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:58:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:59:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 12:59:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:00:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:00:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:01:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:01:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:02:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:02:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:03:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:03:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:04:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:04:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:05:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:05:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:06:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:06:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:07:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:07:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:08:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:08:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:09:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:09:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:10:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:10:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:11:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:11:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:12:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:12:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:13:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:13:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:14:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:14:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:15:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:15:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:16:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:16:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:17:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:17:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:18:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:18:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:19:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:19:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:20:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:20:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:21:10 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:21:40 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/16/2014 1:22:10 PM;0.000;0.029;0.000;0.000;0.000;
EVE;7/16/2014 1:22:25 PM;Instrument switch off(1,0)
SESSION_HEADER;Peak;30;7/17/2014 12:05:49 PM;7/17/2014 3:51:19 PM;X-am 7000;ARAA0098;1;PERSONAL-ID;2.02W
GASTYPE;;CH4;CO2;CO;NH3;SO2;
UNITNAME;;Vol%;Vol%;ppm;ppm;ppm;
GAS_A1;;0.88;0.50;30.00;20.00;2.00;
GAS_A2;;1.76;1.00;60.00;40.00;4.00;
RANGE;;100.00;5.00;500.00;200.00;20.00;
SERIALNO;;ARZJ0013;ARAK0001;ARZM0586;ARYM0049;ARWM0078;
PARTNO;;6810460;6810590;6810258;6809145;6809160;
CALDATE;;7/15/2014;7/15/2014;7/15/2014;7/15/2014;7/15/2014;
SENSORTYPE;;HPP-IR;HPP-IR;EC;EC;EC;
EVE;7/17/2014 12:05:49 PM;Charging process started(0,0)
EVE;7/17/2014 12:54:38 PM;Charging process finished(0,0)
EVE;7/17/2014 3:23:04 PM;Instrument switch on(1,0)
EVE;7/17/2014 3:23:07 PM;Begin of Shift(1,0)
EVE;7/17/2014 3:23:07 PM;Begin of Shift(1,1)
EVE;7/17/2014 3:23:07 PM;Begin of Shift(1,2)
EVE;7/17/2014 3:23:07 PM;Begin of Shift(1,3)
EVE;7/17/2014 3:23:07 PM;Begin of Shift(1,4)
VAL;7/17/2014 3:23:34 PM;INV;INV;INV;INV;INV;
VAL;7/17/2014 3:24:04 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:24:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:25:04 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:25:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:26:04 PM;0.000;0.039;0.000;0.000;0.000;
VAL;7/17/2014 3:26:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:27:04 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:27:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:28:04 PM;0.000;0.029;0.000;0.000;0.000;
EVE;7/17/2014 3:28:20 PM;Alarm A1 on (3,1)
EVE;7/17/2014 3:28:33 PM;Alarm A1 off(3,1)
VAL;7/17/2014 3:28:34 PM;0.000;0.900;0.000;0.000;0.000;
VAL;7/17/2014 3:29:04 PM;0.000;0.190;0.000;0.000;0.000;
VAL;7/17/2014 3:29:34 PM;0.000;0.070;0.000;0.000;0.000;
VAL;7/17/2014 3:30:04 PM;0.000;0.059;0.000;0.000;0.000;
EVE;7/17/2014 3:30:16 PM;Alarm A1 on (3,1)
EVE;7/17/2014 3:30:27 PM;Alarm A1 off(3,1)
VAL;7/17/2014 3:30:34 PM;0.000;0.940;0.000;0.000;0.000;
VAL;7/17/2014 3:31:04 PM;0.000;0.140;0.000;0.000;0.000;
VAL;7/17/2014 3:31:34 PM;0.000;0.079;0.000;0.000;0.000;
VAL;7/17/2014 3:32:04 PM;0.000;0.049;0.000;0.000;0.000;
VAL;7/17/2014 3:32:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:33:04 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:33:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:34:04 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:34:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:35:04 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:35:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:36:04 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:36:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:37:04 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:37:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:38:04 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:38:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:39:04 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:39:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:40:04 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:40:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:41:04 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:41:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:42:04 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:42:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:43:04 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:43:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:44:04 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:44:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:45:04 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:45:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:46:04 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:46:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:47:04 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:47:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:48:04 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:48:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:49:04 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:49:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:50:04 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:50:34 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 3:51:04 PM;0.000;0.029;0.000;0.000;0.000;
EVE;7/17/2014 3:51:19 PM;Instrument switch off(1,0)
SESSION_HEADER;Peak;30;7/17/2014 4:25:29 PM;7/17/2014 5:08:24 PM;X-am 7000;ARAA0098;1;PERSONAL-ID;2.02W
GASTYPE;;CH4;CO2;CO;NH3;SO2;
UNITNAME;;Vol%;Vol%;ppm;ppm;ppm;
GAS_A1;;0.88;0.50;30.00;20.00;2.00;
GAS_A2;;1.76;1.00;60.00;40.00;4.00;
RANGE;;100.00;5.00;500.00;200.00;20.00;
SERIALNO;;ARZJ0013;ARAK0001;ARZM0586;ARYM0049;ARWM0078;
PARTNO;;6810460;6810590;6810258;6809145;6809160;
CALDATE;;7/15/2014;7/15/2014;7/15/2014;7/15/2014;7/15/2014;
SENSORTYPE;;HPP-IR;HPP-IR;EC;EC;EC;
EVE;7/17/2014 4:25:29 PM;Instrument switch on(1,0)
EVE;7/17/2014 4:25:32 PM;Begin of Shift(1,0)
EVE;7/17/2014 4:25:32 PM;Begin of Shift(1,1)
EVE;7/17/2014 4:25:32 PM;Begin of Shift(1,2)
EVE;7/17/2014 4:25:32 PM;Begin of Shift(1,3)
EVE;7/17/2014 4:25:32 PM;Begin of Shift(1,4)
VAL;7/17/2014 4:25:59 PM;INV;INV;INV;INV;INV;
VAL;7/17/2014 4:26:29 PM;0.000;0.039;0.000;0.000;0.000;
VAL;7/17/2014 4:26:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:27:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:27:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:28:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:28:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:29:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:29:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:30:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:30:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:31:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:31:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:32:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:32:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:33:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:33:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:34:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:34:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:35:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:35:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:36:29 PM;0.000;0.039;0.000;0.000;0.000;
VAL;7/17/2014 4:36:59 PM;0.000;0.039;0.000;0.000;0.000;
VAL;7/17/2014 4:37:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:37:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:38:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:38:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:39:29 PM;0.000;0.029;0.000;0.000;0.000;
EVE;7/17/2014 4:39:46 PM;Alarm A1 on (3,1)
EVE;7/17/2014 4:39:56 PM;Alarm A1 off(3,1)
VAL;7/17/2014 4:39:59 PM;0.000;0.840;0.000;0.000;0.000;
VAL;7/17/2014 4:40:29 PM;0.000;0.180;0.000;0.000;0.000;
VAL;7/17/2014 4:40:59 PM;0.000;0.079;0.000;0.000;0.000;
VAL;7/17/2014 4:41:29 PM;0.000;0.059;0.000;0.000;0.000;
VAL;7/17/2014 4:41:59 PM;0.000;0.049;0.000;0.000;0.000;
VAL;7/17/2014 4:42:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:42:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:43:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:43:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:44:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:44:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:45:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:45:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:46:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:46:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:47:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:47:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:48:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:48:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:49:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:49:59 PM;0.000;0.039;0.000;0.000;0.000;
VAL;7/17/2014 4:50:29 PM;0.000;0.049;0.000;0.000;0.000;
VAL;7/17/2014 4:50:59 PM;0.000;0.049;0.000;0.000;0.000;
VAL;7/17/2014 4:51:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:51:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:52:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:52:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:53:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:53:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:54:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:54:59 PM;0.000;0.039;0.000;0.000;0.000;
VAL;7/17/2014 4:55:29 PM;0.000;0.039;0.000;0.000;0.000;
VAL;7/17/2014 4:55:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:56:29 PM;0.000;0.070;0.000;0.000;0.000;
VAL;7/17/2014 4:56:59 PM;0.000;0.070;0.000;0.000;0.000;
VAL;7/17/2014 4:57:29 PM;0.000;0.039;0.000;0.000;0.000;
VAL;7/17/2014 4:57:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:58:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:58:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:59:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 4:59:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 5:00:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 5:00:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 5:01:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 5:01:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 5:02:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 5:02:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 5:03:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 5:03:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 5:04:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 5:04:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 5:05:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 5:05:59 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 5:06:29 PM;0.000;0.029;0.000;0.000;0.000;
VAL;7/17/2014 5:06:59 PM;0.000;0.039;0.000;0.000;0.000;
VAL;7/17/2014 5:07:29 PM;0.000;0.049;0.000;0.000;0.000;
VAL;7/17/2014 5:07:59 PM;0.000;0.029;0.000;0.000;0.000;
EVE;7/17/2014 5:08:24 PM;Instrument switch off(1,0)
SESSION_HEADER;Peak;30;8/11/2014 6:09:18 AM;8/11/2014 11:02:11 PM;X-am 7000;ARAA0098;1;PERSONAL-ID;2.02W
GASTYPE;;CH4;CO2;CO;NH3;SO2;
UNITNAME;;Vol%;Vol%;ppm;ppm;ppm;
GAS_A1;;0.88;0.50;30.00;20.00;2.00;
GAS_A2;;1.76;1.00;60.00;40.00;4.00;
RANGE;;100.00;5.00;500.00;200.00;20.00;
SERIALNO;;ARZJ0013;ARAK0001;ARZM0586;ARYM0049;ARWM0078;
PARTNO;;6810460;6810590;6810258;6809145;6809160;
CALDATE;;7/15/2014;7/15/2014;7/15/2014;7/15/2014;7/15/2014;
SENSORTYPE;;HPP-IR;HPP-IR;EC;EC;EC;
EVE;8/11/2014 6:09:18 AM;Charging process started(0,0)
EVE;8/11/2014 6:12:29 AM;Charging process finished(0,0)
EVE;8/11/2014 6:13:32 AM;Charging process started(0,0)
EVE;8/11/2014 6:13:41 AM;Charging process finished(0,0)
EVE;8/11/2014 6:32:08 AM;Charging process started(0,0)
EVE;8/11/2014 6:33:47 AM;Charging process finished(0,0)
EVE;8/11/2014 6:35:40 AM;Charging process started(0,0)
EVE;8/11/2014 6:36:27 AM;Charging process finished(0,0)
EVE;8/11/2014 6:36:52 AM;Charging process started(0,0)
EVE;8/11/2014 2:10:49 PM;Charging process finished(0,0)
EVE;8/11/2014 10:58:43 PM;Instrument switch on(1,0)
EVE;8/11/2014 10:58:46 PM;Begin of Shift(1,0)
EVE;8/11/2014 10:58:46 PM;Begin of Shift(1,1)
EVE;8/11/2014 10:58:46 PM;Begin of Shift(1,2)
EVE;8/11/2014 10:58:46 PM;Begin of Shift(1,3)
EVE;8/11/2014 10:58:46 PM;Begin of Shift(1,4)
VAL;8/11/2014 10:59:13 PM;INV;INV;INV;INV;INV;
VAL;8/11/2014 10:59:43 PM;0.000;0.049;0.000;NEG;0.000;
VAL;8/11/2014 11:00:13 PM;0.000;0.049;0.000;NEG;0.000;
VAL;8/11/2014 11:00:43 PM;0.000;0.049;2.000;NEG;0.000;
VAL;8/11/2014 11:01:13 PM;0.000;0.059;2.000;NEG;0.000;
VAL;8/11/2014 11:01:43 PM;0.000;0.059;2.000;NEG;0.000;